rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,feature_stellar_density,feature_period_precision,feature_depth_precision,feature_radius_precision,feature_radius_ratio,feature_duration_period_ratio,feature_depth_mag_signal,hercules_prediction,prob_candidate,prob_confirmed,prob_false_positive,signal_quality,transit_coverage,period_quality,depth_quality,radius_quality,data_completeness,scientific_priority_score,priority
8976,5021732,K06490.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS,15.039464523,1.967e-06,-1.967e-06,144.137252,0.000107,-0.000107,2454977.137,0.000107,-0.000107,0.0,,,,,,0.998,0.203,-0.002,5.39796,0.0074,-0.0074,,,,66877.0,66.5,-66.5,0.402008,0.149204,-0.018563,0.77361,0.0433,-0.0128,LS+MCMC,51.71,16.86,-7.85,0.1224,,,87.28,,,877.0,,,139.95,131.94,-50.94,20.99,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,601.31525,2873.105,1133.5,1,74.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,005/005021/005021732/dv/kplr005021732-20160209194854_dvr.pdf,005/005021/005021732/dv/kplr005021732-001-20160209194854_dvs.pdf,6410.0,162.0,-194.0,4.329,0.105,-0.195,-0.2,0.25,-0.3,1.178,0.384,-0.179,1.077,0.177,-0.118,,,,q1_q17_dr25_stellar,294.7312,40.15049,13.623,13.973,13.565,13.473,13.403,12.555,12.303,12.241,0.0,19.64879887,1.9e-08,40.15045642,1.7e-07,2.1533,0.00078,-0.1209,0.00061,0.0434,0.007,-0.0039,0.0092,-3.88,0.078,0.275,0.079,3.89,0.078,0.036,0.068,0.04,0.069,0.054,0.07,0.77361,7642004.330792682,1005.6691729172079,3.0670225383708765,0.007774279636283615,0.3589196936756577,4909.124274762598,FALSE POSITIVE,1.0730124092395597e-05,1.6440070730388722e-06,0.9999876258688347,94.63787048423511,47.15469360074101,96.118301574165,95.12880990085506,12.093061105689785,100.0,47.413354538669026,LOW
8339,4661634,K06432.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,73.894163515,5.003e-06,-5.003e-06,159.9005068,5.23e-05,-5.23e-05,2454992.901,5.23e-05,-5.23e-05,0.0,,,,,,0.27,0.004,-0.005,9.48995,0.00353,-0.00353,,,,213900.0,70.1,-70.1,0.426581,0.000173,-8.8e-05,2.00498,0.00739,-0.00787,LS+MCMC,39.18,7.17,-5.36,0.3146,,,89.81,,,392.0,,,5.61,3.32,-1.91,83.334,0.307,-0.307,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,1339.5479,3758.235,3902.3,1,16.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.582,Mandel and Agol (2002 ApJ 580 171),,,004/004661/004661634/dv/kplr004661634-20160209194854_dvr.pdf,004/004661/004661634/dv/kplr004661634-001-20160209194854_dvs.pdf,5442.0,178.0,-162.0,4.469,0.113,-0.137,-0.34,0.35,-0.3,0.841,0.154,-0.115,0.759,0.122,-0.052,,,,q1_q17_dr25_stellar,293.6817,39.758839,15.329,15.973,15.304,15.053,14.919,13.993,13.635,13.617,0.0,19.578779938,7.2e-08,39.75887132,8.8e-07,-0.0316,0.003,0.1128,0.0032,0.005,0.068,-0.003,0.089,-0.023,0.069,-0.003,0.067,0.024,0.069,0.111,0.068,0.07,0.07,0.131,0.069,2.00498,14767019.087729817,3051.3552068038325,5.4644351456813895,0.010887723327950799,0.1284262457067422,13953.943504863073,FALSE POSITIVE,4.418415030482908e-05,1.2266255871323857e-05,0.9999435495938239,100.0,21.30933743058681,100.0,100.0,37.08224407839293,100.0,47.413000061602254,LOW
6282,6699562,K05317.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,46.270524872,2.584e-06,-2.584e-06,173.6558757,4.47e-05,-4.47e-05,2455006.656,4.47e-05,-4.47e-05,0.0,,,,,,0.859,0.003,-0.003,8.93033,0.00361,-0.00361,,,,66244.0,22.7,-22.7,0.307384,0.001677,-0.001804,0.52532,0.00108,-0.00123,LS+MCMC,35.98,11.38,-4.06,0.2577,,,88.74,,,572.0,,,25.29,23.02,-7.82,39.0294,0.0802,-0.0802,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,982.85645,4138.6924,4607.4,1,29.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,006/006699/006699562/dv/kplr006699562-20160209194854_dvr.pdf,006/006699/006699562/dv/kplr006699562-001-20160209194854_dvs.pdf,6357.0,157.0,-204.0,4.405,0.07,-0.21,-0.24,0.25,-0.3,1.072,0.339,-0.121,1.061,0.172,-0.115,,,,q1_q17_dr25_stellar,294.0647,42.112869,13.529,13.887,13.488,13.376,13.363,12.493,12.234,12.182,0.0,19.604316897,5e-08,42.11284272,5.2e-07,0.116,0.002,-0.0982,0.0019,0.0008,0.0041,-0.0015,0.0055,-0.014,0.067,0.006,0.067,0.016,0.067,0.055,0.067,-0.152,0.067,0.162,0.067,0.52532,17899622.774468083,2918.2378853339983,3.161687170196688,0.008543190661241158,0.19300256533746538,4896.444674041212,FALSE POSITIVE,6.1112931510966105e-06,3.285681139729585e-06,0.9999906030257092,100.0,31.19952087420199,100.0,100.0,13.333847446879085,100.0,47.41087932897424,LOW
9221,10331279,K08000.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,225.48805,0.01866,-0.01866,224.2023,0.0772,-0.0772,2455057.202,0.0772,-0.0772,0.0,,,,,,0.817,0.024,-0.568,19.46,2.3,-2.3,,,,379.9,42.1,-42.1,0.019945,0.00431,-0.002358,0.05872,0.34008,-0.04472,LS+MCMC,1.7,0.43,-0.14,0.6861,,,89.13,,,267.0,,,1.2,0.9,-0.3,54.0,26.1,-26.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,5.3126163,8.716486,11.6,1,7.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.002,Mandel and Agol (2002 ApJ 580 171),,,010/010331/010331279/dv/kplr010331279-20160209194854_dvr.pdf,010/010331/010331279/dv/kplr010331279-001-20160209194854_dvs.pdf,5663.0,169.0,-152.0,4.579,0.04,-0.16,-0.38,0.3,-0.3,0.782,0.194,-0.065,0.847,0.097,-0.089,,,,q1_q17_dr25_stellar,288.27457,47.495781,15.306,15.85,15.27,15.074,14.996,14.049,13.605,13.511,0.589,19.218277,4.1e-05,47.49569,0.00038,-1.0,1.5,-0.3,1.4,0.0004,0.00055,8e-05,0.0005,-1.6,1.2,0.1,1.1,1.6,1.1,-1.6,1.0,0.05,0.59,1.6,1.0,0.05872,12084.032042656376,9.023752968906798,3.953488362898864,0.011732352934275088,0.0863016909317975,24.820331894366895,CANDIDATE,0.9486845003387484,0.00014927674219488416,0.05116622291905673,8.46082688894038,8.1840717425764,0.0,8.059137128838739,22.726081307091235,100.0,47.40266903610885,LOW
4447,7272132,K04466.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,154.674369,0.004601,-0.004601,177.3621,0.0267,-0.0267,2455010.362,0.0267,-0.0267,0.0,,,,,,0.777,0.015,-0.557,9.35,0.641,-0.641,,,,435.8,37.2,-37.2,0.020904,0.005588,-0.002031,0.4641,1.29019,-0.42448,LS+MCMC,2.29,0.71,-0.26,0.5698,,,89.47,,,371.0,,,4.47,4.09,-1.45,83.7,38.8,-38.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,q1_q17_dr25_koi,5.420375,11.227899,13.5,1,7.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.0009,Mandel and Agol (2002 ApJ 580 171),,,007/007272/007272132/dv/kplr007272132-20160209194854_dvr.pdf,007/007272/007272132/dv/kplr007272132-001-20160209194854_dvs.pdf,6338.0,176.0,-242.0,4.449,0.07,-0.21,-0.36,0.3,-0.3,1.002,0.311,-0.111,1.023,0.146,-0.12,,,,q1_q17_dr25_stellar,288.63861,42.857288,15.015,15.42,14.99,14.841,14.807,13.967,13.682,13.585,0.611,19.242554,3.2e-05,42.85713,0.00036,-0.7,1.3,-0.6,1.3,0.00028,0.00059,0.00023,0.00061,-0.16,0.35,0.06,0.39,0.17,0.44,-0.21,0.36,-0.08,0.38,0.23,0.37,0.4641,33617.547355455914,11.71505376312594,3.225352108133307,0.009128384275489787,0.060449575843684544,29.024309022376002,CANDIDATE,0.9147427470574369,0.029062924979301515,0.05619432796326162,11.150393608492827,8.1840717425764,8.884824855761218,12.551586669365959,14.152541847652477,100.0,47.40211372461324,LOW
9006,7541502,K06885.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE,44.827323809,1.99e-06,-1.99e-06,173.4103489,3.61e-05,-3.61e-05,2455006.41,3.61e-05,-3.61e-05,0.0,,,,,,1.494,0.051,-0.035,6.86103,0.00342,-0.00342,,,,237120.0,61.1,-61.1,1.198089,0.046413,-0.032464,4.90797,0.15919,-0.13237,LS+MCMC,429.0,132.4,-309.0,0.2797,,,88.94,,,779.0,,,87.2,87.57,-81.21,80.48,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2079,0.4949,q1_q17_dr25_koi,10599.097,19899.49,4484.5,1,28.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,007/007541/007541502/dv/kplr007541502-20160209194854_dvr.pdf,007/007541/007541502/dv/kplr007541502-001-20160209194854_dvs.pdf,5160.0,207.0,-165.0,3.568,0.912,-0.228,-0.02,0.3,-0.3,3.279,1.012,-2.362,1.45,0.226,-0.565,,,,q1_q17_dr25_stellar,295.57651,43.190327,11.56,12.378,11.514,11.208,,10.236,9.79,9.723,0.0,19.705094112,7e-09,43.19036754,8e-08,-0.26723,0.00027,0.14956,0.00028,0.0,0.4,0.0,0.55,-0.006,0.074,-0.008,0.069,0.01,0.074,-0.186,0.071,0.132,0.068,0.228,0.07,4.90797,22514979.311401304,3880.851063766271,3.2401812688577025,0.002792748251741742,0.15305464205448407,20512.110724869195,FALSE POSITIVE,3.68078543810965e-06,1.6376552672349486e-06,0.9999946815592947,100.0,30.609200472753823,100.0,100.0,14.341464713707783,100.0,47.39032452383337,LOW
7044,11465658,K05903.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,253.790434,0.006637,-0.006637,267.5242,0.0214,-0.0214,2455100.524,0.0214,-0.0214,0.0,,,,,,0.1412,0.3404,-0.1411,3.702,0.962,-0.962,,,,604.0,143.0,-143.0,0.022145,0.003483,-0.002345,43.76113,101.27978,-41.30272,MCMC,2.06,0.75,-0.17,0.7588,,,89.95,,,253.0,,,0.97,1.09,-0.23,530.0,245.0,-245.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2212,0.4706,q1_q16_koi,,,6.4,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,011/011465/011465658/dv/kplr011465658-20130815195353_dvr.pdf,011/011465/011465658/dv/kplr011465658-001-20130826182306_dvs.pdf,5426.0,172.0,-144.0,4.535,0.036,-0.245,0.04,0.24,-0.26,0.85,0.311,-0.067,0.902,0.082,-0.078,,,,stellar_q1_q16,296.63181,49.363312,15.327,15.969,15.253,15.053,14.931,13.908,13.497,13.361,0.659,19.775435,5.5e-05,49.36327,0.00052,-0.7,1.9,-0.1,1.9,0.0006,0.0013,0.0002,0.0013,-0.2,1.4,0.3,2.6,0.4,2.3,-0.2,1.6,0.4,2.3,0.4,2.6,43.76113,38238.72167564838,4.223776223746687,2.7466666630044445,0.010749999994781554,0.014586838209928012,39.40758138974309,CANDIDATE,0.8594401723776467,8.785277182509857e-05,0.1404719748505282,0.0,58.513491256422654,10.955355990831887,0.0,7.668788129228239,90.0,47.37820085142119,LOW
9379,9469494,K07938.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,275.5603,0.0179,-0.0179,237.0977,0.0409,-0.0409,2455070.098,0.0409,-0.0409,0.0,,,,,,0.018,0.429,-0.018,15.09,1.6,-1.6,,,,89.4,9.3,-9.3,0.008649,0.000517,-0.000568,0.69381,0.06505,-0.40051,LS+MCMC,2.33,0.53,-1.32,0.9025,,,89.99,,,437.0,,,8.6,6.29,-7.18,140.7,13.2,-13.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2918,0.3434,q1_q17_dr25_koi,5.220207,7.4578137,11.5,1,4.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4683,Mandel and Agol (2002 ApJ 580 171),,,009/009469/009469494/dv/kplr009469494-20160209194854_dvr.pdf,009/009469/009469494/dv/kplr009469494-001-20160209194854_dvs.pdf,5989.0,213.0,-192.0,3.764,0.568,-0.142,-0.18,0.3,-0.3,2.467,0.559,-1.396,1.289,0.185,-0.343,,,,q1_q17_dr25_stellar,293.68533,46.095737,11.663,12.436,11.749,,,10.747,10.472,10.412,0.004,19.579058,2.9e-05,46.09612,0.00027,1.4,1.1,1.37,0.99,-0.00014,0.00011,-0.00015,0.0001,-2.19,0.92,0.66,0.31,2.29,0.9,-2.26,0.83,0.5,0.2,2.31,0.82,0.69381,15394.429307573782,9.612903224772806,4.396226406799573,0.003712017165788834,0.0547611539105787,7.665266225871108,CANDIDATE,0.9654271718017576,3.2866537983664583e-06,0.034569541544444055,8.308241315155634,0.0,0.0,9.137967257039232,27.342502407406315,100.0,47.37689763603488,LOW
118,4932348,K00819.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---HAS_SEC_TCE,38.036729482,3.484e-06,-3.484e-06,196.934947,7.16e-05,-7.16e-05,2455029.935,7.16e-05,-7.16e-05,0.0,,,,,,0.501,0.003,-0.005,4.34617,0.00645,-0.00645,,,,82872.0,83.3,-83.3,0.27018,0.000275,-0.000331,6.21385,0.05216,-0.04864,LS+MCMC,27.5,5.28,-2.27,0.2252,,,89.63,,,500.0,,,14.81,8.85,-3.91,78.037,0.655,-0.655,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,456.11786,1785.2972,1300.0,1,26.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,004/004932/004932348/dv/kplr004932348-20160209194854_dvr.pdf,004/004932/004932348/dv/kplr004932348-001-20160209194854_dvs.pdf,5575.0,166.0,-183.0,4.521,0.038,-0.152,0.36,0.1,-0.3,0.932,0.179,-0.077,1.051,0.066,-0.132,,,,q1_q17_dr25_stellar,294.14789,40.055538,15.472,16.078,15.4,15.212,15.152,14.223,13.85,13.796,0.0,19.60986019,1.6e-07,40.0555557,2.1e-06,0.0081,0.0067,0.0566,0.0074,0.033,0.018,-0.075,0.024,-0.018,0.067,0.148,0.068,0.149,0.068,0.055,0.069,0.108,0.073,0.121,0.074,6.21385,10914413.050789095,994.861944765968,5.208333332346906,0.009824727272370009,0.1142624526102451,5356.256462942331,FALSE POSITIVE,0.0014197150012799499,0.000351490177398447,0.9982287948213217,97.26021019011151,29.36490095783606,100.0,94.9249238292071,34.90241661429448,100.0,47.371733490065125,LOW
6244,6784887,K05328.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,44.714450094,2.617e-06,-2.617e-06,135.3418468,4.91e-05,-4.91e-05,2454968.342,4.91e-05,-4.91e-05,0.0,,,,,,1.032,0.026,-0.033,5.7615,0.00235,-0.00235,,,,90230.0,27.1,-27.1,0.491831,0.020676,-0.025446,2.46828,0.01126,-0.04091,LS+MCMC,50.54,16.38,-5.48,0.2465,,,89.07,,,533.0,,,19.09,18.63,-6.01,63.897,0.291,-0.291,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,q1_q17_dr25_koi,694.11053,3018.7659,2629.0,1,29.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0015,Mandel and Agol (2002 ApJ 580 171),,,006/006784/006784887/dv/kplr006784887-20160209194854_dvr.pdf,006/006784/006784887/dv/kplr006784887-001-20160209194854_dvs.pdf,6185.0,188.0,-225.0,4.49,0.054,-0.216,-0.34,0.3,-0.3,0.941,0.305,-0.102,0.999,0.136,-0.123,,,,q1_q17_dr25_stellar,293.99109,42.26086,14.965,15.41,14.936,14.775,14.717,13.837,13.543,13.452,0.0,19.5994077,1.1e-07,42.2608814,1.1e-06,0.0678,0.0044,0.0769,0.0041,-0.02,0.01,-0.004,0.014,0.025,0.067,0.014,0.067,0.029,0.067,0.024,0.068,0.048,0.068,0.053,0.069,2.46828,17079621.884644765,3329.5202950800913,3.0854700852817176,0.009731519588252246,0.12885096401183865,6029.401937452095,FALSE POSITIVE,5.6919494051671535e-06,1.0183936964853614e-06,0.9999932896568983,100.0,31.19952087420199,100.0,100.0,12.3371065952216,100.0,47.361025512641525,LOW
5555,12023089,K03727.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,SIG_SEC_IN_DV_MODEL_SHIFT---SIG_SEC_IN_ALT_MODEL_SHIFT---KIC_OFFSET,0.623441636,5e-08,-5e-08,131.6792187,7.24e-05,-7.24e-05,2454964.679,7.24e-05,-7.24e-05,0.0,,,,,,1.2127,0.1008,-0.0702,1.46001,0.0037,-0.0037,,,,19340.0,44.1,-44.1,0.408688,0.087122,-0.063618,0.92312,0.07005,-0.05015,MCMC,29.19,4.24,-2.37,0.0123,,,63.03,,,1711.0,,,2025.22,1058.2,-527.99,2.667,0.202,-0.202,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2768,0.3881,q1_q17_dr24_koi,74.91694,1084.5835,164.7,1,1814.0,1.0,q1_q17_dr24_tce,11111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,012/012023/012023089/dv/kplr012023089-20141002224145_dvr.pdf,012/012023/012023089/dv/kplr012023089-001-20141002224145_dvs.pdf,5319.0,202.0,-174.0,4.612,0.062,-0.088,-0.96,0.34,-0.3,0.654,0.095,-0.053,0.638,0.076,-0.028,,,,stellar_q1_q16,296.59149,50.490028,15.626,16.285,15.625,15.343,15.197,14.188,13.661,13.577,0.0,19.77265637,1e-07,50.49064929,5.9e-07,-3.7663,0.0036,2.2295,0.0021,-0.0218,0.0035,0.0035,0.0054,9.782,0.067,-2.393,0.067,10.071,0.067,0.128,0.073,0.241,0.068,0.273,0.07,0.92312,12224345.80392157,438.54875282452275,6.884433960640464,0.014000959232134258,2.3418551366340647,1237.680788350334,FALSE POSITIVE,0.0012791509007701362,0.00015293100053035243,0.9985679180986995,57.79888298989286,100.0,100.0,79.47603430593826,47.79043139577544,100.0,47.35854694827321,LOW
7462,11341164,K06238.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,197.05431574,,,266.1346771,,,2455099.135,,,,,,,,,,,,6.38,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,1,,3.0,q1_q16_tce,,,,,,011/011341/011341164/dv/kplr011341164-20130815195353_dvr.pdf,011/011341/011341164/dv/kplr011341164-003-20130826182306_dvs.pdf,,,,,,,,,,,,,,,,,,,,286.72897,49.154945,12.366,12.536,12.292,12.292,,11.512,11.353,11.283,0.0,19.11524,2.3e-05,49.15454,0.00023,-0.85,0.8,-1.44,0.82,0.00017,0.00016,0.0003,0.00017,-0.23,0.67,-0.24,0.6,0.33,0.63,-0.26,0.65,-0.33,0.62,0.42,0.63,,,,,,0.032376860034801815,,CANDIDATE,0.703490493749453,0.0008393500780415347,0.29567015617250547,20.799869529471433,58.513491256422654,37.24633630458417,21.403760812513433,31.488492736374585,20.0,47.332571738921345,LOW
5109,6525209,K03479.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,75.13194883,1.271e-05,-1.271e-05,184.429462,0.000134,-0.000134,2455017.429,0.000134,-0.000134,0.0,,,,,,0.487,0.001,-0.001,20.8729,0.00883,-0.00883,,,,122370.0,41.9,-41.9,0.32928,9.2e-05,-0.00012,0.13197,0.00021,-0.00033,LS+MCMC,26.21,3.74,-2.3,0.3164,,,89.18,,,359.0,,,3.94,1.84,-1.0,34.0217,0.0541,-0.0541,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2337,0.4535,q1_q17_dr25_koi,1075.4056,2783.8623,3625.5,2,17.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0031,Mandel and Agol (2002 ApJ 580 171),,,006/006525/006525209/dv/kplr006525209-20160209194854_dvr.pdf,006/006525/006525209/dv/kplr006525209-001-20160209194854_dvs.pdf,5365.0,160.0,-144.0,4.586,0.052,-0.078,-0.46,0.3,-0.3,0.729,0.104,-0.064,0.747,0.092,-0.054,,,,q1_q17_dr25_stellar,292.72137,41.904919,14.658,15.267,14.621,14.397,14.296,13.347,12.864,12.841,0.0,19.51475855,4.8e-08,41.90491322,5.8e-07,-0.006,0.0019,-0.0244,0.0021,-0.002,0.023,0.036,0.032,-0.015,0.067,-0.16,0.069,0.161,0.069,0.106,0.069,0.035,0.071,0.112,0.069,0.13197,5910781.907796396,2920.5250595961693,7.008021388500529,0.012563143837750358,0.27781656571894603,8348.342201640855,FALSE POSITIVE,5.0643818292783213e-05,2.053882143757552e-06,0.9999473022995635,100.0,22.3046245527495,91.98868583607559,100.0,48.6291453789742,100.0,47.30890655161792,LOW
7660,3344427,K03764.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,1.303570451,3.24e-07,-3.24e-07,146.145985,0.000277,-0.000277,2454979.146,0.000277,-0.000277,0.0,,,,,,0.548,0.027,-0.023,2.28163,0.00616,-0.00616,,,,332340.0,723.0,-723.0,0.601921,0.01322,-0.011961,3.27512,0.04157,-0.05299,LS+MCMC,235.58,130.7,-70.4,0.0225,,,85.28,,,2720.0,,,12920.56,22282.74,-7126.36,6.6509,0.0844,-0.0844,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1747,0.5405,q1_q17_dr25_koi,218.09883,2483.3396,573.2,1,955.0,1.0,q1_q17_dr25_tce,11111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,003/003344/003344427/dv/kplr003344427-20160209194854_dvr.pdf,003/003344/003344427/dv/kplr003344427-001-20160209194854_dvs.pdf,4884.0,148.0,-111.0,3.279,0.32,-0.32,-0.2,0.3,-0.2,3.584,1.989,-1.071,0.891,0.309,-0.132,,,,q1_q17_dr25_stellar,292.00238,38.4352,15.832,16.83,15.801,15.404,15.122,13.965,13.332,13.222,,,,,,,,,,,,,,0.52,0.22,-0.33,0.2,0.62,0.28,0.185,0.069,-0.212,0.091,0.281,0.082,3.27512,4010986.0030769226,459.6680497918953,1.8024483549976864,0.0025550598522686347,1.7502928180823785,20991.66245445985,FALSE POSITIVE,9.426638677287987e-05,4.4136757268210265e-06,0.9999013199375003,81.59772048284182,91.47492720590218,85.75538546823952,80.36249673282984,0.0,100.0,47.30484430219788,LOW
